tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
867,2013-08-22 12:49:11,2013-08-22 13:03:38,167,E 39 St & 3 Ave,40.7489006,-73.97604882,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19141,Subscriber,1947,male,""
867,2014-04-21 08:10:02,2014-04-21 08:24:29,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,513,W 56 St & 10 Ave,40.768254,-73.988639,19897,Subscriber,1952,male,""
560,2018-01-20 19:37:32.279,2018-01-20 19:46:52.442,3423,West Drive & Prospect Park West,40.6610633719006,-73.979452550411224,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,28827,Subscriber,1998,male,""
1235,2017-05-06 07:26:16,2017-05-06 07:46:52,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,25956,Subscriber,1952,male,""
461,2015-04-27 06:42:23,2015-04-27 06:50:04,461,E 20 St & 2 Ave,40.73587678,-73.98205027,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18263,Subscriber,1998,male,""
315,2017-06-13 16:12:02,2017-06-13 16:17:18,435,W 21 St & 6 Ave,40.74173969,-73.99415556,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16167,Subscriber,1952,male,""
152,2015-09-21 15:51:33,2015-09-21 15:54:05,253,W 13 St & 5 Ave,40.73543934,-73.99453948,223,W 13 St & 7 Ave,40.73781509,-73.99994661,22817,Subscriber,1947,male,""
1550,2017-10-06 19:46:22,2017-10-06 20:12:13,261,Johnson St & Gold St,40.69474881,-73.98362464,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,31434,Subscriber,1996,male,""
294,2018-05-05 16:48:02.254,2018-05-05 16:52:57.149,316,Fulton St & William St,40.70955958,-74.00653609,82,St James Pl & Pearl St,40.71117416,-74.00016545,29171,Subscriber,2001,female,""
418,2017-08-15 10:47:46,2017-08-15 10:54:45,524,W 43 St & 6 Ave,40.75527307,-73.98316936,478,11 Ave & W 41 St,40.76030096,-73.99884222,17286,Subscriber,1941,female,""
642,2016-05-26 15:40:25,2016-05-26 15:51:08,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,16018,Subscriber,1944,male,""
375,2015-12-22 09:47:24,2015-12-22 09:53:40,533,Broadway & W 39 St,40.75299641,-73.98721619,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,22444,Subscriber,1996,male,""
1162,2017-04-24 18:36:19,2017-04-24 18:55:41,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,18711,Subscriber,1948,male,""
208,2016-02-23 09:24:02,2016-02-23 09:27:31,285,Broadway & E 14 St,40.73454567,-73.99074142,335,Washington Pl & Broadway,40.72903917,-73.99404649,17768,Subscriber,1952,male,""
203,2014-12-26 13:55:50,2014-12-26 13:59:13,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,390,Duffield St & Willoughby St,40.69221589,-73.9842844,17625,Subscriber,1949,male,""
471,2018-05-24 20:29:55.507,2018-05-24 20:37:46.586,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,143,Clinton St & Joralemon St,40.69239502,-73.99337909,16744,Subscriber,1952,male,""
315,2014-08-19 02:06:38,2014-08-19 02:11:53,350,Clinton St & Grand St,40.71559509,-73.9870295,2009,Catherine St & Monroe St,40.71117444,-73.99682619,14674,Subscriber,1996,male,""
192,2015-08-23 15:08:43,2015-08-23 15:11:55,174,E 25 St & 1 Ave,40.7381765,-73.97738662,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,24251,Subscriber,1996,male,""
945,2014-04-17 22:13:08,2014-04-17 22:28:53,238,Bank St & Washington St,40.7361967,-74.00859207,329,Greenwich St & N Moore St,40.72043411,-74.01020609,20292,Subscriber,1952,male,""
533,2014-07-23 07:40:42,2014-07-23 07:49:35,325,E 19 St & 3 Ave,40.73624527,-73.98473765,167,E 39 St & 3 Ave,40.7489006,-73.97604882,21041,Subscriber,1945,male,""
1228,2017-08-31 17:31:20,2017-08-31 17:51:48,479,9 Ave & W 45 St,40.76019252,-73.9912551,453,W 22 St & 8 Ave,40.74475148,-73.99915362,30820,Subscriber,1948,male,""
897,2016-06-06 15:26:59,2016-06-06 15:41:56,2010,Grand St & Greene St,40.72165481,-74.00234737,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,14776,Subscriber,1951,female,""
468,2014-08-30 14:06:31,2014-08-30 14:14:19,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,391,Clark St & Henry St,40.69760127,-73.99344559,18881,Subscriber,1952,male,""
292,2018-04-28 16:35:22.195,2018-04-28 16:40:15.041,335,Washington Pl & Broadway,40.72903917,-73.99404649,3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669,25333,Subscriber,1996,female,""
147,2018-03-16 16:47:02.391,2018-03-16 16:49:29.575,3552,W 113 St & Broadway,40.805973,-73.964928,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,26057,Subscriber,1996,male,""
1143,2017-04-01 14:25:06,2017-04-01 14:44:09,3355,E 66 St & Madison Ave,40.768008893059474,-73.96845281124115,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,28526,Subscriber,1947,male,""
785,2018-04-18 14:52:03.561,2018-04-18 15:05:09.413,509,9 Ave & W 22 St,40.7454973,-74.00197139,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,16324,Subscriber,1951,male,""
1523,2017-04-21 16:37:06,2017-04-21 17:02:30,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,27647,Subscriber,1997,male,""
534,2014-07-08 13:48:13,2014-07-08 13:57:07,263,Elizabeth St & Hester St,40.71729,-73.996375,291,Madison St & Montgomery St,40.713126,-73.984844,20899,Subscriber,1997,male,""
437,2014-01-15 00:12:21,2014-01-15 00:19:38,435,W 21 St & 6 Ave,40.74173969,-73.99415556,297,E 15 St & 3 Ave,40.734232,-73.986923,18642,Subscriber,1949,male,""
578,2017-10-26 22:49:15,2017-10-26 22:58:53,297,E 15 St & 3 Ave,40.734232,-73.986923,127,Barrow St & Hudson St,40.73172428,-74.00674436,29986,Subscriber,1997,male,""
288,2018-02-06 17:26:03.768,2018-02-06 17:30:52.385,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16253,Subscriber,1997,male,""
1492,2017-09-08 16:35:32,2017-09-08 17:00:24,383,Greenwich Ave & Charles St,40.735238,-74.000271,504,1 Ave & E 16 St,40.73221853,-73.98165557,30938,Subscriber,1997,male,""
698,2017-09-07 09:11:45,2017-09-07 09:23:23,498,Broadway & W 32 St,40.74854862,-73.98808416,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,27436,Subscriber,1996,male,""
893,2017-04-12 12:16:25,2017-04-12 12:31:18,345,W 13 St & 6 Ave,40.73649403,-73.99704374,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18978,Subscriber,1942,male,""
1830,2018-05-17 17:59:39.614,2018-05-17 18:30:10.348,477,W 41 St & 8 Ave,40.75640548,-73.9900262,363,West Thames St,40.70834698,-74.01713445,28221,Subscriber,1901,female,""
352,2016-01-20 09:52:25,2016-01-20 09:58:18,470,W 20 St & 8 Ave,40.74345335,-74.00004031,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20193,Subscriber,1942,female,""
480,2016-05-22 09:53:08,2016-05-22 10:01:09,388,W 26 St & 10 Ave,40.749717753,-74.002950346,444,Broadway & W 24 St,40.7423543,-73.98915076,15140,Subscriber,1946,male,""
1974,2013-08-01 23:03:45,2013-08-01 23:36:39,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,294,Washington Square E,40.73049393,-73.9957214,14920,Subscriber,1941,male,""
861,2016-06-16 15:27:17,2016-06-16 15:41:38,280,E 10 St & 5 Ave,40.73331967,-73.99510132,528,2 Ave & E 31 St,40.74290902,-73.97706058,18729,Subscriber,1950,male,""
650,2017-06-02 12:57:54,2017-06-02 13:08:44,305,E 58 St & 3 Ave,40.76095756,-73.96724467,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,19987,Subscriber,1948,male,""
874,2015-04-15 11:11:26,2015-04-15 11:26:01,477,W 41 St & 8 Ave,40.75640548,-73.9900262,294,Washington Square E,40.73049393,-73.9957214,14899,Subscriber,1948,male,""
953,2018-03-16 14:02:07.638,2018-03-16 14:18:01.422,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,533,Broadway & W 38 St,40.75299641,-73.98721619,25046,Subscriber,1996,male,""
1150,2017-07-09 12:17:59,2017-07-09 12:37:10,442,W 27 St & 7 Ave,40.746647,-73.993915,442,W 27 St & 7 Ave,40.746647,-73.993915,26327,Subscriber,1944,male,""
1552,2017-08-04 17:17:47,2017-08-04 17:43:40,480,W 53 St & 10 Ave,40.76669671,-73.99061728,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18660,Subscriber,1996,male,""
136,2015-12-26 13:38:04,2015-12-26 13:40:21,237,E 11 St & 2 Ave,40.73047309,-73.98672378,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,22323,Subscriber,1947,male,""
862,2015-08-25 18:15:47,2015-08-25 18:30:09,530,11 Ave & W 59 St,40.771522,-73.990541,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16673,Subscriber,1948,male,""
460,2016-02-12 13:44:55,2016-02-12 13:52:36,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,545,E 23 St & 1 Ave,40.736502,-73.97809472,18162,Subscriber,1948,male,""
1167,2018-03-18 18:33:01.993,2018-03-18 18:52:29.952,519,Pershing Square North,40.751873,-73.977706,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,33333,Subscriber,1948,male,""
646,2016-04-21 07:38:37,2016-04-21 07:49:23,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3137,5 Ave & E 73 St,40.77282817,-73.96685276,16507,Subscriber,1998,male,""
206,2015-06-14 11:41:00,2015-06-14 11:44:00,228,E 48 St & 3 Ave,40.7546011,-73.97187886,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17896,Subscriber,1951,male,""
541,2017-08-29 20:39:53,2017-08-29 20:48:55,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,3308,Kane St & Clinton St,40.6861758,-73.99645295,16068,Subscriber,1997,male,""
1082,2016-06-29 14:37:32,2016-06-29 14:55:35,440,E 45 St & 3 Ave,40.75255434,-73.97282625,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17523,Subscriber,1998,female,""
1803,2014-06-11 14:46:38,2014-06-11 15:16:41,530,11 Ave & W 59 St,40.771522,-73.990541,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18838,Subscriber,1997,male,""
616,2015-12-09 22:15:38,2015-12-09 22:25:54,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19496,Subscriber,1926,female,""
538,2016-02-18 18:33:51,2016-02-18 18:42:49,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,3142,1 Ave & E 62 St,40.7612274,-73.96094022,15137,Subscriber,1952,male,""
493,2016-08-10 17:55:45,2016-08-10 18:03:59,3152,3 Ave & E 71 St,40.76873687,-73.96119945,137,E 56 St & Madison Ave,40.761628,-73.972924,23575,Subscriber,1997,male,""
581,2017-04-28 01:08:10,2017-04-28 01:17:52,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,545,E 23 St & 1 Ave,40.736502,-73.97809472,20227,Subscriber,1996,male,""
2118,2015-12-05 14:54:09,2015-12-05 15:29:28,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,23285,Subscriber,1952,male,""
130,2018-05-30 12:36:16.083,2018-05-30 12:38:26.542,358,Christopher St & Greenwich St,40.73291553,-74.00711384,346,Bank St & Hudson St,40.73652889,-74.00618026,26631,Subscriber,1952,male,""
1122,2017-07-23 22:53:24,2017-07-23 23:12:07,306,Cliff St & Fulton St,40.70823502,-74.00530063,317,E 6 St & Avenue B,40.72453734,-73.98185424,28116,Subscriber,1996,male,""
370,2017-09-14 20:22:13,2017-09-14 20:28:24,531,Forsyth St & Broome St,40.71893904,-73.99266288,2009,Catherine St & Monroe St,40.71117444,-73.99682619,17172,Subscriber,1996,male,""
1201,2017-10-11 13:09:42,2017-10-11 13:29:43,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,458,11 Ave & W 27 St,40.751396,-74.005226,16105,Subscriber,1951,male,""
1530,2017-11-13 21:10:55,2017-11-13 21:36:25,357,E 11 St & Broadway,40.73261787,-73.99158043,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,26841,Subscriber,1996,male,""
762,2015-10-30 09:36:20,2015-10-30 09:49:02,517,Pershing Square South,40.751581,-73.97791,475,E 16 St & Irving Pl,40.73524276,-73.98758561,21020,Subscriber,1950,male,""
966,2017-05-21 18:15:32,2017-05-21 18:31:38,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,351,Front St & Maiden Ln,40.70530954,-74.00612572,28401,Customer,1996,male,""
297,2016-06-24 08:46:03,2016-06-24 08:51:01,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3224,W 13 St & Hudson St,40.73997354103409,-74.005138725042343,14615,Subscriber,1999,male,""
766,2018-05-02 18:39:55.225,2018-05-02 18:52:41.948,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,127,Barrow St & Hudson St,40.73172428,-74.00674436,26118,Subscriber,1951,male,""
1519,2017-12-04 10:00:19,2017-12-04 10:25:39,3158,W 63 St & Broadway,40.77163851,-73.98261428,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17195,Subscriber,1997,male,""
603,2015-06-26 21:39:00,2015-06-26 21:49:00,348,W Broadway & Spring St,40.72490985,-74.00154702,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17577,Subscriber,1997,male,""
740,2017-07-20 12:37:27,2017-07-20 12:49:48,3352,Sigourney St & Columbia St,40.672672434109479,-74.0087952464819,3403,4 Ave & 9 St,40.6705135,-73.98876585,27753,Subscriber,1998,male,""
395,2018-01-24 09:20:42.559,2018-01-24 09:27:18.176,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,335,Washington Pl & Broadway,40.72903917,-73.99404649,30262,Subscriber,1998,male,""
680,2014-06-03 10:46:04,2014-06-03 10:57:24,469,Broadway & W 53 St,40.76344058,-73.98268129,359,E 47 St & Park Ave,40.75510267,-73.97498696,16843,Subscriber,1947,male,""
682,2015-11-24 11:11:10,2015-11-24 11:22:33,382,University Pl & E 14 St,40.73492695,-73.99200509,433,E 13 St & Avenue A,40.72955361,-73.98057249,22165,Subscriber,1945,male,""
1461,2018-01-09 17:34:16.989,2018-01-09 17:58:38.544,534,Water - Whitehall Plaza,40.70255065,-74.0127234,239,Willoughby St & Fleet St,40.69196566,-73.9813018,32118,Subscriber,1996,female,""
469,2017-09-21 10:03:36,2017-09-21 10:11:25,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,377,6 Ave & Canal St,40.72243797,-74.00566443,21607,Subscriber,1952,male,""
307,2013-10-22 16:04:08,2013-10-22 16:09:15,404,9 Ave & W 14 St,40.7405826,-74.00550867,223,W 13 St & 7 Ave,40.73781509,-73.99994661,14953,Subscriber,1950,male,""
448,2015-10-14 16:12:39,2015-10-14 16:20:08,3139,E 72 St & Park Ave,40.77122923,-73.96432627,3231,E 67 St & Park Ave,40.767800801481322,-73.965920805931091,22202,Subscriber,1949,male,""
440,2017-09-18 12:08:00,2017-09-18 12:15:20,442,W 27 St & 7 Ave,40.746647,-73.993915,491,E 24 St & Park Ave S,40.74096374,-73.98602213,30038,Subscriber,1997,male,""
1094,2017-04-19 16:59:58,2017-04-19 17:18:13,533,Broadway & W 39 St,40.75299641,-73.98721619,265,Stanton St & Chrystie St,40.72229346,-73.99147535,28647,Subscriber,1996,male,""
152,2015-11-11 13:58:13,2015-11-11 14:00:46,291,Madison St & Montgomery St,40.713126,-73.984844,307,Canal St & Rutgers St,40.71427487,-73.98990025,23366,Subscriber,1947,male,""
1362,2013-08-08 19:38:42,2013-08-08 20:01:24,536,1 Ave & E 30 St,40.74144387,-73.97536082,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16599,Subscriber,1942,male,""
379,2017-09-14 11:35:30,2017-09-14 11:41:49,285,Broadway & E 14 St,40.73454567,-73.99074142,326,E 11 St & 1 Ave,40.72953837,-73.98426726,31167,Subscriber,1952,male,""
557,2015-04-27 07:38:33,2015-04-27 07:47:51,455,1 Ave & E 44 St,40.75001986,-73.96905301,493,W 45 St & 6 Ave,40.7568001,-73.98291153,17203,Subscriber,1885,unknown,""
654,2018-03-28 11:47:39.084,2018-03-28 11:58:33.189,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,30908,Subscriber,1946,female,""
960,2014-01-09 18:30:28,2014-01-09 18:46:28,128,MacDougal St & Prince St,40.72710258,-74.00297088,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18894,Subscriber,1952,male,""
469,2017-04-22 14:33:30,2017-04-22 14:41:20,3232,Bond St & Fulton St,40.689621887903328,-73.983042687177658,3329,Degraw St & Smith St,40.6829151,-73.99318208,18692,Subscriber,1998,male,""
441,2017-06-05 12:56:12,2017-06-05 13:03:34,150,E 2 St & Avenue C,40.7208736,-73.98085795,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,25035,Subscriber,1996,female,""
272,2017-04-30 13:25:36,2017-04-30 13:30:08,496,E 16 St & 5 Ave,40.73726186,-73.99238967,466,W 25 St & 6 Ave,40.74395411,-73.99144871,26505,Subscriber,1941,male,""
827,2017-11-03 20:23:46,2017-11-03 20:37:34,2012,E 27 St & 1 Ave,40.739445,-73.976806,383,Greenwich Ave & Charles St,40.735238,-74.000271,32418,Subscriber,1952,male,""
586,2016-02-02 09:16:28,2016-02-02 09:26:14,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,18405,Subscriber,1996,female,""
491,2013-09-04 07:47:55,2013-09-04 07:56:06,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,387,Centre St & Chambers St,40.71273266,-74.0046073,15446,Subscriber,1946,female,""
525,2013-07-24 15:28:57,2013-07-24 15:37:42,254,W 11 St & 6 Ave,40.73532427,-73.99800419,463,9 Ave & W 16 St,40.74206539,-74.00443172,14963,Subscriber,1940,male,""
1110,2017-12-28 07:25:36,2017-12-28 07:44:07,430,York St & Jay St,40.7014851,-73.98656928,306,Cliff St & Fulton St,40.70823502,-74.00530063,17856,Subscriber,1997,female,""
609,2017-06-11 12:29:21,2017-06-11 12:39:30,257,Lispenard St & Broadway,40.71939226,-74.00247214,316,Fulton St & William St,40.70955958,-74.00653609,27416,Customer,1998,female,""
1137,2015-09-23 09:38:32,2015-09-23 09:57:29,529,W 42 St & 8 Ave,40.7575699,-73.99098507,127,Barrow St & Hudson St,40.73172428,-74.00674436,20209,Subscriber,1949,female,""
431,2016-09-15 19:59:25,2016-09-15 20:06:37,3263,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,445,E 10 St & Avenue A,40.72740794,-73.98142006,20938,Subscriber,1997,male,""
272,2018-04-07 10:39:58.898,2018-04-07 10:44:31.531,382,University Pl & E 14 St,40.73492695,-73.99200509,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,29364,Subscriber,1997,male,""
170,2016-07-08 15:30:20,2016-07-08 15:33:11,330,Reade St & Broadway,40.71450451,-74.00562789,276,Duane St & Greenwich St,40.71748752,-74.0104554,16844,Subscriber,1949,male,""
711,2017-10-08 19:25:08,2017-10-08 19:36:59,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3160,Central Park West & W 76 St,40.77896784,-73.97374737,21667,Subscriber,1952,male,""
209,2017-10-29 10:40:52,2017-10-29 10:44:21,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3408,Congress St & Clinton St,40.6881529,-73.99520919,29184,Subscriber,1999,male,""
347,2015-09-23 14:35:18,2015-09-23 14:41:05,238,Bank St & Washington St,40.7361967,-74.00859207,347,Greenwich St & W Houston St,40.728846,-74.008591,23830,Subscriber,1940,male,""
721,2017-05-15 16:44:14,2017-05-15 16:56:16,466,W 25 St & 6 Ave,40.74395411,-73.99144871,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15833,Subscriber,1996,male,""
527,2015-06-29 14:05:00,2015-06-29 14:14:00,340,Madison St & Clinton St,40.71269042,-73.98776323,296,Division St & Bowery,40.71413089,-73.9970468,17899,Subscriber,1940,male,""
858,2017-05-04 06:59:13,2017-05-04 07:13:32,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,143,Clinton St & Joralemon St,40.69239502,-73.99337909,24801,Subscriber,1996,female,""
181,2017-08-23 08:18:17,2017-08-23 08:21:18,268,Howard St & Centre St,40.71910537,-73.99973337,377,6 Ave & Canal St,40.72243797,-74.00566443,29357,Subscriber,1997,male,""
875,2015-12-03 16:45:02,2015-12-03 16:59:37,458,11 Ave & W 27 St,40.751396,-74.005226,517,Pershing Square South,40.751581,-73.97791,21093,Subscriber,1951,male,""
432,2017-07-05 22:30:29,2017-07-05 22:37:41,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,27308,Subscriber,1998,male,""
1461,2015-07-02 17:18:49,2015-07-02 17:43:11,330,Reade St & Broadway,40.71450451,-74.00562789,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,19032,Subscriber,1951,male,""
153,2018-03-06 18:54:36.886,2018-03-06 18:57:10.840,229,Great Jones St,40.72743423,-73.99379025,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,17461,Subscriber,1996,male,""
202,2015-05-26 19:31:31,2015-05-26 19:34:54,276,Duane St & Greenwich St,40.71748752,-74.0104554,330,Reade St & Broadway,40.71450451,-74.00562789,19154,Subscriber,1950,male,""
294,2013-11-08 20:13:58,2013-11-08 20:18:52,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15268,Subscriber,1942,male,""
2186,2017-09-16 08:51:47,2017-09-16 09:28:14,513,W 56 St & 10 Ave,40.768254,-73.988639,257,Lispenard St & Broadway,40.71939226,-74.00247214,17370,Subscriber,1951,female,""
991,2014-08-31 12:34:25,2014-08-31 12:50:56,3002,South End Ave & Liberty St,40.711512,-74.015756,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18857,Subscriber,1949,male,""
373,2016-06-02 14:41:17,2016-06-02 14:47:30,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,511,E 14 St & Avenue B,40.72938685,-73.97772429,24084,Subscriber,1940,male,""
1098,2015-07-26 15:19:27,2015-07-26 15:37:45,2012,E 27 St & 1 Ave,40.739445,-73.976806,268,Howard St & Centre St,40.71910537,-73.99973337,15899,Subscriber,1948,male,""
531,2016-07-27 08:43:42,2016-07-27 08:52:34,444,Broadway & W 24 St,40.7423543,-73.98915076,545,E 23 St & 1 Ave,40.736502,-73.97809472,23467,Subscriber,1996,male,""
397,2015-09-15 11:32:28,2015-09-15 11:39:06,350,Clinton St & Grand St,40.71559509,-73.9870295,263,Elizabeth St & Hester St,40.71729,-73.996375,20101,Subscriber,1948,male,""
397,2014-03-26 19:15:44,2014-03-26 19:22:21,401,Allen St & Rivington St,40.72019576,-73.98997825,2010,Grand St & Greene St,40.72165481,-74.00234737,20066,Subscriber,1948,male,""
793,2014-09-02 10:54:53,2014-09-02 11:08:06,507,E 25 St & 2 Ave,40.73912601,-73.97973776,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17497,Subscriber,1996,male,""
2281,2015-06-09 16:16:00,2015-06-09 16:54:00,243,Fulton St & Rockwell Pl,40.688226,-73.979382,532,S 5 Pl & S 4 St,40.710451,-73.960876,17290,Subscriber,1952,female,""
421,2016-01-19 10:50:09,2016-01-19 10:57:10,483,E 12 St & 3 Ave,40.73223272,-73.98889957,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19463,Subscriber,1996,male,""
1102,2013-07-02 17:18:24,2013-07-02 17:36:46,422,W 59 St & 10 Ave,40.770513,-73.988038,458,11 Ave & W 27 St,40.751396,-74.005226,15272,Subscriber,1952,male,""
490,2015-12-31 15:28:48,2015-12-31 15:36:58,484,W 44 St & 5 Ave,40.75500254,-73.98014437,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19467,Subscriber,1948,male,""
563,2017-04-16 10:43:23,2017-04-16 10:52:46,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,297,E 15 St & 3 Ave,40.734232,-73.986923,25898,Subscriber,1940,male,""
309,2015-11-09 15:22:53,2015-11-09 15:28:03,357,E 11 St & Broadway,40.73261787,-73.99158043,439,E 4 St & 2 Ave,40.7262807,-73.98978041,14585,Subscriber,1950,male,""
938,2014-03-19 08:30:35,2014-03-19 08:46:13,312,Allen St & E Houston St,40.722055,-73.989111,260,Broad St & Bridge St,40.70365182,-74.01167797,15800,Subscriber,1950,female,""
314,2017-04-14 14:02:47,2017-04-14 14:08:02,3431,E 35 St & 3 Ave,40.746524,-73.977885,528,2 Ave & E 31 St,40.74290902,-73.97706058,19853,Subscriber,1949,female,""
208,2018-02-20 21:25:22.653,2018-02-20 21:28:51.040,445,E 10 St & Avenue A,40.72740794,-73.98142006,3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669,32879,Subscriber,1997,male,""
474,2017-08-22 03:19:06,2017-08-22 03:27:01,405,Washington St & Gansevoort St,40.739323,-74.008119,509,9 Ave & W 22 St,40.7454973,-74.00197139,16095,Subscriber,1998,male,""
803,2015-08-17 14:05:53,2015-08-17 14:19:16,501,FDR Drive & E 35 St,40.744219,-73.97121214,472,E 32 St & Park Ave,40.7457121,-73.98194829,21190,Subscriber,1900,male,""
1243,2018-02-15 12:15:10.284,2018-02-15 12:35:53.307,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,19196,Subscriber,1998,male,""
355,2014-08-09 13:22:04,2014-08-09 13:27:59,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,466,W 25 St & 6 Ave,40.74395411,-73.99144871,21634,Subscriber,1948,male,""
1878,2018-01-09 08:15:20.730,2018-01-09 08:46:39.354,346,Bank St & Hudson St,40.73652889,-74.00618026,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20682,Subscriber,1948,female,""
184,2018-01-03 08:10:33.564,2018-01-03 08:13:38.164,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,20107,Subscriber,1943,female,""
213,2017-05-04 16:53:04,2017-05-04 16:56:37,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3435,Grand St & Elizabeth St,40.718822,-73.99596,18666,Subscriber,1949,male,""
717,2017-12-11 01:41:27,2017-12-11 01:53:24,412,Forsyth St & Canal St,40.7158155,-73.99422366,355,Bayard St & Baxter St,40.71602118,-73.99974372,30612,Subscriber,1997,female,""
876,2014-02-22 17:05:20,2014-02-22 17:19:56,412,Forsyth St & Canal St,40.7158155,-73.99422366,279,Sands St & Gold St,40.69986937,-73.98271933,17933,Subscriber,1949,male,""
